Event	ID	Name			Wwise Object Path	Notes
	40152227	Muerte_enemigos			\Default Work Unit\Eventos_Específicos\Muerte_enemigos	
	193658694	Ataque_boss			\Default Work Unit\Eventos_Específicos\Ataque_boss	
	549173535	Pausa_ON			\Default Work Unit\Eventos_Generales\Pausa_ON	
	581321845	Granada_cambio			\Default Work Unit\Eventos_Específicos\Granada_cambio	
	803525678	Mov_hamburguesa			\Default Work Unit\Eventos_Específicos\Mov_hamburguesa	
	1203400786	Restart			\Default Work Unit\Eventos_Generales\Restart	
	1323470984	Voz_enemigos			\Default Work Unit\Eventos_Específicos\Voz_enemigos	
	1508312369	popupalert			\Default Work Unit\Eventos_Específicos\popupalert	
	1567401025	Damage_hamburguesa			\Default Work Unit\Eventos_Específicos\Damage_hamburguesa	
	1604160490	Comienzo_oleada			\Default Work Unit\Eventos_Específicos\Comienzo_oleada	
	1875703502	Rocola_Stop			\Default Work Unit\Eventos_Específicos\Rocola_Stop	
	1942692385	Dash			\Default Work Unit\Eventos_Específicos\Dash	
	2241940529	Mov_enemigos			\Default Work Unit\Eventos_Específicos\Mov_enemigos	
	2244913564	Damage_enemigos			\Default Work Unit\Eventos_Específicos\Damage_enemigos	
	2249769530	UI_Click			\Default Work Unit\Eventos_Generales\UI_Click	
	2349829932	Muerte_hamburguesa			\Default Work Unit\Eventos_Específicos\Muerte_hamburguesa	
	2433235219	Perder			\Default Work Unit\Eventos_Generales\Perder	
	2567272520	lanzallamas_aji			\Default Work Unit\Eventos_Específicos\lanzallamas_aji	
	2607556080	Menu			\Default Work Unit\Eventos_Generales\Menu	
	2655057481	Espada_cambio			\Default Work Unit\Eventos_Específicos\Espada_cambio	
	2658298240	Inicio			\Default Work Unit\Eventos_Generales\Inicio	
	2659475283	Pausa_OFF			\Default Work Unit\Eventos_Generales\Pausa_OFF	
	2845818466	Mch_Gun_cambio			\Default Work Unit\Eventos_Específicos\Mch_Gun_cambio	
	3121871613	Voz_hamburguesa			\Default Work Unit\Eventos_Específicos\Voz_hamburguesa	
	3311887745	Espada_impacto			\Default Work Unit\Eventos_Específicos\Espada_impacto	
	3415832814	Rocola_Start			\Default Work Unit\Eventos_Específicos\Rocola_Start	
	3425974687	Inicio_gameplay			\Default Work Unit\Eventos_Generales\Inicio_gameplay	
	3436479489	Impacto_objetos			\Default Work Unit\Eventos_Específicos\Impacto_objetos	
	3531178621	Granada_explosion			\Default Work Unit\Eventos_Específicos\Granada_explosion	
	3602564457	Mch_Gun_disparo			\Default Work Unit\Eventos_Específicos\Mch_Gun_disparo	
	3971714355	Mov_boss			\Default Work Unit\Eventos_Específicos\Mov_boss	
	4023256677	Muerte_boss			\Default Work Unit\Eventos_Específicos\Muerte_boss	
	4059334902	Damage_boss			\Default Work Unit\Eventos_Específicos\Damage_boss	
	4082639641	Curar_vida			\Default Work Unit\Eventos_Específicos\Curar_vida	
	4098331468	Ataque_enemigos			\Default Work Unit\Eventos_Específicos\Ataque_enemigos	
	4206091493	Rocola_damage			\Default Work Unit\Eventos_Específicos\Rocola_damage	
	4243659193	Fantasmas_enemigos			\Default Work Unit\Eventos_Específicos\Fantasmas_enemigos	
	4247065354	Voz_boss			\Default Work Unit\Eventos_Específicos\Voz_boss	

State Group	ID	Name			Wwise Object Path	Notes
	89505537	Gameplay			\Default Work Unit\Gameplay	
	2615536764	Dificultad			\Default Work Unit\Dificultad	

State	ID	Name	State Group			Notes
	0	None	Gameplay			
	675784008	Batalla	Gameplay			
	1560169506	Boss	Gameplay			
	2902310089	Exploracion	Gameplay			
	0	None	Dificultad			
	1160234136	Normal	Dificultad			
	2890145494	Facil	Dificultad			
	2989595257	Dificil	Dificultad			

Custom State	ID	Name	State Group	Owner		Notes
	397822914	Batalla	Gameplay	\Actor-Mixer Hierarchy\Default Work Unit\SFX\amb_music\amb_music_master		
	617673612	Exploracion	Gameplay	\Interactive Music Hierarchy\Default Work Unit\gameplay_dificultad		
	713549842	Boss	Gameplay	\Actor-Mixer Hierarchy\Default Work Unit\SFX\amb_music\amb_music_master		
	994235800	Boss	Gameplay	\Interactive Music Hierarchy\Default Work Unit\gameplay_dificultad		

Game Parameter	ID	Name			Wwise Object Path	Notes
	2679493820	vida_hamburguesa			\Default Work Unit\vida_hamburguesa	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	848533471	Scracht	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\Scracht_8205A246.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Scracht		31603
	849230674	salpicada_05	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\salpicada 4_7B5221C8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_boss\damage_boss\salpicada_05		5903
	849464546	machine_gun_disparo	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\disparos_7D9664EC.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_hamburguesa\machine_gun_disparo		18994
	861853852	Espresso Machine 02_01	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\Espresso Machine 02_93786216.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\amb_music\amb_music_master\expresso\Expresso\Espresso Machine 02_01		78482
	882262350	amb_stems_EMF_Toaster	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\amb_stems_EMF_Toaster_8205A246.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\amb_music\amb_music_master\toaster\amb_stems_EMF_Toaster		137684
	884042725	gameplay_restbroken_normal	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\gameplay_restbroken_normal_735590DC.wem		\Interactive Music Hierarchy\Default Work Unit\gameplay_dificultad\normal\gameplay_rest_normal\gameplay_restbroken_normal		5290364
	892944817	golpe_02	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\Whoosh 5_66010326.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_boss\golpe_boss\golpe_02		10638
	895308598	comic terror	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\comic terror_735590DC.wem		\Interactive Music Hierarchy\Default Work Unit\Menu\Menu_Cue\comic terror		1999854
	930231099	salpicada_03	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\salpicada 4_96991D9E.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_boss\damage_boss\salpicada_03		6375
	935291530	gameplay_rest_normal	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\gameplay_rest_normal_735590DC.wem		\Interactive Music Hierarchy\Default Work Unit\gameplay_dificultad\normal\gameplay_rest_normal\gameplay_rest_normal		2896645
	943007849	footstep_02	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\footstep_ice_crunchy_run_02_84185363.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_enemigo\mov_enemigo\footstep_02		7796
	944014107	verduras aplastadas_06	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\verduras aplastadas 2_4ADE52C2.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_enemigo\muerte_enemigo\verduras aplastadas_06		105346
	963263022	espada_cambio	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\handling espada 2_4C93E5E8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_hamburguesa\espada_cambio		13510
	988067828	salpicada_01	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\salpicada 4_CCA9E1B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_boss\damage_boss\salpicada_01		6324
	1038329570	creature 04	E:\Arturia\Image Campus\FAST FOOD NIGHTMARE\Fast Food Nightmares v0.10a\Fast Food Nightmare Event List\.cache\Windows\SFX\creature 5_260BCDB8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\sfx_boss\voz_boss\creature 04		33884

